match,player_name,line,over_price,under_price,market_name,agency,player_team
Newcastle United v Liverpool,Dan Burn,2.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dan Burn,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Dominik Szoboszlai,0.5,1.28,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,1.5,2.2,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,2.5,4.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Dominik Szoboszlai,3.5,11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Emil Krafth,0.5,2.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,1.5,9,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Emil Krafth,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,0.5,1.4,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,1.5,2.62,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,2.5,6,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Fabian Sch<c3><a4>r,3.5,15,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Federico Chiesa,0.5,1.11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,1.5,1.53,2.37,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,1.5,1.53,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,2.5,2.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Federico Chiesa,3.5,5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,0.5,1.11,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,1.5,1.53,2.37,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,1.5,1.53,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,2.5,2.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Florian Wirtz,3.5,5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,0.5,1.72,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,1.5,4.33,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,2.5,13,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Giovanni Leoni,3.5,NA,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Barnes,0.5,1.12,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,1.5,1.57,2.25,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,1.5,1.57,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,2.5,2.62,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Barnes,3.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Harvey Elliott,0.5,1.071,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,1.5,1.36,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,2.5,2.1,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Harvey Elliott,3.5,3.75,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Hugo Ekitike,0.5,1.083,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,1.5,1.4,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,2.5,2.1,1.66,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,2.5,2.1,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Hugo Ekitike,3.5,3.75,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,0.5,2.25,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,1.5,8,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,2.5,21,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Ibrahima Konat<c3><a9>,3.5,NA,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Jacob Murphy,0.5,1.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,1.5,2.37,1.53,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,1.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,2.5,5.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Murphy,3.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jacob Ramsey,0.5,1.4,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,1.5,2.62,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,2.5,6,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jacob Ramsey,3.5,15,NA,Player Shots,Bet365,Aston Villa
Newcastle United v Liverpool,Jamaal Lascelles,0.5,2.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,1.5,9,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Jamaal Lascelles,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,0.5,1.33,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,1.5,2.37,1.53,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,1.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,2.5,5.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Joelinton,3.5,13,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,0.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,1.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,2.5,15,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Kieran Trippier,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Hall,0.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Hall,1.5,5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Hall,2.5,15,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Hall,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Miley,0.5,1.61,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Miley,1.5,3.75,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Miley,2.5,11,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Lewis Miley,3.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Malick Thiaw,0.5,2.2,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Malick Thiaw,1.5,7,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Malick Thiaw,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Malick Thiaw,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Matt Targett,0.5,2.37,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Matt Targett,1.5,8,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Matt Targett,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Matt Targett,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Milos Kerkez,0.5,2.25,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Milos Kerkez,1.5,8,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Milos Kerkez,2.5,21,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Milos Kerkez,3.5,NA,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Mohamed Salah,0.5,1.04,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Mohamed Salah,1.5,1.25,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Mohamed Salah,2.5,1.72,2,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Mohamed Salah,2.5,1.72,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Mohamed Salah,3.5,2.75,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Rio Ngumoha,0.5,1.071,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Rio Ngumoha,1.5,1.36,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Rio Ngumoha,2.5,2,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Rio Ngumoha,3.5,3.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Ryan Gravenberch,0.5,1.33,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Ryan Gravenberch,1.5,2.37,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Ryan Gravenberch,2.5,5.5,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Ryan Gravenberch,3.5,13,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Sandro Tonali,0.5,1.4,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sandro Tonali,1.5,2.62,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sandro Tonali,2.5,6,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sandro Tonali,3.5,15,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sven Botman,0.5,2.25,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sven Botman,1.5,8,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sven Botman,2.5,21,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Sven Botman,3.5,NA,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,Valentino Livramento,0.5,2.25,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Valentino Livramento,1.5,8,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Valentino Livramento,2.5,21,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Valentino Livramento,3.5,NA,NA,Player Shots,Bet365,NA
Newcastle United v Liverpool,Virgil van Dijk,0.5,1.53,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Virgil van Dijk,1.5,3.4,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Virgil van Dijk,2.5,9,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Virgil van Dijk,3.5,21,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Wataru Endo,0.5,1.44,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Wataru Endo,1.5,3,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Wataru Endo,2.5,7,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,Wataru Endo,3.5,19,NA,Player Shots,Bet365,Liverpool
Newcastle United v Liverpool,William Osula,0.5,1.2,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,William Osula,1.5,1.83,1.83,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,William Osula,1.5,1.83,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,William Osula,2.5,3.5,NA,Player Shots,Bet365,Newcastle United
Newcastle United v Liverpool,William Osula,3.5,8,NA,Player Shots,Bet365,Newcastle United
